cluster_nl,date,prediction
BRAND_F649_COUNTRY_FA79,2023-06-01,1.0235468
BRAND_F649_COUNTRY_FA79,2023-07-01,1.0239847
BRAND_F649_COUNTRY_FA79,2023-08-01,1.029545
BRAND_F649_COUNTRY_FA79,2023-09-01,1.0338217
BRAND_F649_COUNTRY_FA79,2023-10-01,1.04076
BRAND_F649_COUNTRY_FA79,2023-11-01,1.0424585
BRAND_F649_COUNTRY_FA79,2023-12-01,1.0426816
BRAND_F649_COUNTRY_2E65,2023-01-01,1.0766113
BRAND_F649_COUNTRY_2E65,2023-02-01,1.0710733
BRAND_F649_COUNTRY_2E65,2023-03-01,1.0836746
BRAND_F649_COUNTRY_2E65,2023-04-01,1.0894345
BRAND_F649_COUNTRY_2E65,2023-05-01,1.0971944
BRAND_F649_COUNTRY_2E65,2023-06-01,1.1202084
BRAND_F649_COUNTRY_2E65,2023-07-01,1.1154175
BRAND_F649_COUNTRY_2E65,2023-08-01,1.1156542
BRAND_F649_COUNTRY_2E65,2023-09-01,1.1169949
BRAND_F649_COUNTRY_2E65,2023-10-01,1.1229966
BRAND_F649_COUNTRY_2E65,2023-11-01,1.123195
BRAND_F649_COUNTRY_2E65,2023-12-01,1.1294168
BRAND_60F2_COUNTRY_C89B,2023-01-01,1.0416446
BRAND_60F2_COUNTRY_C89B,2023-02-01,1.0336889
BRAND_60F2_COUNTRY_C89B,2023-03-01,1.0487443
BRAND_60F2_COUNTRY_C89B,2023-04-01,1.0466712
BRAND_60F2_COUNTRY_C89B,2023-05-01,1.0478766
BRAND_60F2_COUNTRY_C89B,2023-06-01,1.0555382
BRAND_60F2_COUNTRY_C89B,2023-07-01,1.0565736
BRAND_60F2_COUNTRY_C89B,2023-08-01,1.0551549
BRAND_60F2_COUNTRY_C89B,2023-09-01,1.055771
BRAND_60F2_COUNTRY_C89B,2023-10-01,1.060778
BRAND_60F2_COUNTRY_C89B,2023-11-01,1.0641333
BRAND_60F2_COUNTRY_C89B,2023-12-01,1.0661948
BRAND_740F_COUNTRY_8B47,2023-01-01,1.0109806
BRAND_740F_COUNTRY_8B47,2023-02-01,1.0132704
BRAND_740F_COUNTRY_8B47,2023-03-01,1.0275465
BRAND_740F_COUNTRY_8B47,2023-04-01,1.0279202
BRAND_740F_COUNTRY_8B47,2023-05-01,1.0314617
BRAND_740F_COUNTRY_8B47,2023-06-01,1.0305246
BRAND_740F_COUNTRY_8B47,2023-07-01,1.0298091
BRAND_740F_COUNTRY_8B47,2023-08-01,1.0355457
BRAND_740F_COUNTRY_8B47,2023-09-01,1.0403893
BRAND_740F_COUNTRY_8B47,2023-10-01,1.0504956
BRAND_740F_COUNTRY_8B47,2023-11-01,1.0521941
BRAND_740F_COUNTRY_8B47,2023-12-01,1.0519078
BRAND_740F_COUNTRY_0309,2023-01-01,1.6110942
BRAND_740F_COUNTRY_0309,2023-02-01,1.6090325
BRAND_740F_COUNTRY_0309,2023-03-01,1.6973621
BRAND_740F_COUNTRY_0309,2023-04-01,1.7069256
BRAND_740F_COUNTRY_0309,2023-05-01,1.8084142
BRAND_740F_COUNTRY_0309,2023-06-01,1.8922229
BRAND_740F_COUNTRY_0309,2023-07-01,1.9534491
BRAND_740F_COUNTRY_0309,2023-08-01,2.150308
BRAND_740F_COUNTRY_0309,2023-09-01,2.3166528
BRAND_740F_COUNTRY_0309,2023-10-01,2.4414854
BRAND_740F_COUNTRY_0309,2023-11-01,2.4834998
BRAND_740F_COUNTRY_0309,2023-12-01,2.498028
BRAND_E57A_COUNTRY_6F78,2023-01-01,1.325803
BRAND_E57A_COUNTRY_6F78,2023-02-01,1.2886099
BRAND_E57A_COUNTRY_6F78,2023-03-01,1.3094468
BRAND_E57A_COUNTRY_6F78,2023-04-01,1.2770907
BRAND_E57A_COUNTRY_6F78,2023-05-01,1.2630733
BRAND_E57A_COUNTRY_6F78,2023-06-01,1.2725247
BRAND_E57A_COUNTRY_6F78,2023-07-01,1.2645252
BRAND_E57A_COUNTRY_6F78,2023-08-01,1.264537
BRAND_E57A_COUNTRY_6F78,2023-09-01,1.2566355
BRAND_E57A_COUNTRY_6F78,2023-10-01,1.2642658
BRAND_E57A_COUNTRY_6F78,2023-11-01,1.268873
BRAND_E57A_COUNTRY_6F78,2023-12-01,1.2523831
BRAND_FB69_COUNTRY_4D48,2023-01-01,1.0234278
BRAND_FB69_COUNTRY_4D48,2023-02-01,1.0291784
BRAND_FB69_COUNTRY_4D48,2023-03-01,1.0428212
BRAND_FB69_COUNTRY_4D48,2023-04-01,1.0479391
BRAND_FB69_COUNTRY_4D48,2023-05-01,1.055065
BRAND_FB69_COUNTRY_4D48,2023-06-01,1.0531063
BRAND_FB69_COUNTRY_4D48,2023-07-01,1.0500888
BRAND_FB69_COUNTRY_4D48,2023-08-01,1.0486476
BRAND_FB69_COUNTRY_4D48,2023-09-01,1.0467479
BRAND_FB69_COUNTRY_4D48,2023-10-01,1.0561612
BRAND_FB69_COUNTRY_4D48,2023-11-01,1.0596828
BRAND_FB69_COUNTRY_4D48,2023-12-01,1.061735
BRAND_12B2_COUNTRY_AE54,2023-01-01,1.1167163
BRAND_12B2_COUNTRY_AE54,2023-02-01,1.0604813
BRAND_12B2_COUNTRY_AE54,2023-03-01,1.0800775
BRAND_12B2_COUNTRY_AE54,2023-04-01,1.106534
BRAND_12B2_COUNTRY_AE54,2023-05-01,1.1094328
BRAND_12B2_COUNTRY_AE54,2023-06-01,1.0785183
BRAND_12B2_COUNTRY_AE54,2023-07-01,1.097331
BRAND_12B2_COUNTRY_AE54,2023-08-01,1.1194571
BRAND_12B2_COUNTRY_AE54,2023-09-01,1.147351
BRAND_12B2_COUNTRY_AE54,2023-10-01,1.1020182
BRAND_12B2_COUNTRY_AE54,2023-11-01,1.1192133
BRAND_12B2_COUNTRY_AE54,2023-12-01,1.1231261
BRAND_E57A_COUNTRY_0309,2023-01-01,1.6575851
BRAND_E57A_COUNTRY_0309,2023-02-01,1.7317202
BRAND_E57A_COUNTRY_0309,2023-03-01,1.8410647
BRAND_E57A_COUNTRY_0309,2023-04-01,1.8340319
BRAND_E57A_COUNTRY_0309,2023-05-01,1.8555257
BRAND_E57A_COUNTRY_0309,2023-06-01,1.9182572
BRAND_E57A_COUNTRY_0309,2023-07-01,2.0326433
BRAND_E57A_COUNTRY_0309,2023-08-01,2.092885
BRAND_E57A_COUNTRY_0309,2023-09-01,2.1542022
BRAND_E57A_COUNTRY_0309,2023-10-01,2.4074998
BRAND_E57A_COUNTRY_0309,2023-11-01,2.5748413
BRAND_E57A_COUNTRY_0309,2023-12-01,2.6743038
BRAND_C352_COUNTRY_8B47,2023-01-01,1.0487268
BRAND_C352_COUNTRY_8B47,2023-02-01,1.0490963
BRAND_C352_COUNTRY_8B47,2023-03-01,1.0603365
BRAND_C352_COUNTRY_8B47,2023-04-01,1.0599996
BRAND_C352_COUNTRY_8B47,2023-05-01,1.0640732
BRAND_C352_COUNTRY_8B47,2023-06-01,1.0681365
BRAND_C352_COUNTRY_8B47,2023-07-01,1.0644922
BRAND_C352_COUNTRY_8B47,2023-08-01,1.062675
BRAND_C352_COUNTRY_8B47,2023-09-01,1.065144
BRAND_C352_COUNTRY_8B47,2023-10-01,1.0771316
BRAND_C352_COUNTRY_8B47,2023-11-01,1.078738
BRAND_C352_COUNTRY_8B47,2023-12-01,1.0794877
BRAND_740F_COUNTRY_06E4,2023-01-01,1.0469028
BRAND_740F_COUNTRY_06E4,2023-02-01,1.0526134
BRAND_740F_COUNTRY_06E4,2023-03-01,1.0760182
BRAND_740F_COUNTRY_06E4,2023-04-01,1.0732898
BRAND_740F_COUNTRY_06E4,2023-05-01,1.0751383
BRAND_740F_COUNTRY_06E4,2023-06-01,1.0758507
BRAND_740F_COUNTRY_06E4,2023-07-01,1.0768764
BRAND_740F_COUNTRY_06E4,2023-08-01,1.0776662
BRAND_740F_COUNTRY_06E4,2023-09-01,1.078473
BRAND_740F_COUNTRY_06E4,2023-10-01,1.084722
BRAND_740F_COUNTRY_06E4,2023-11-01,1.0879977
BRAND_740F_COUNTRY_06E4,2023-12-01,1.0949312
BRAND_AA1F_COUNTRY_06E4,2023-01-01,1.0637966
BRAND_AA1F_COUNTRY_06E4,2023-02-01,1.0728624
BRAND_AA1F_COUNTRY_06E4,2023-03-01,1.0884646
BRAND_AA1F_COUNTRY_06E4,2023-04-01,1.0852221
BRAND_AA1F_COUNTRY_06E4,2023-05-01,1.0868357
BRAND_AA1F_COUNTRY_06E4,2023-06-01,1.0863338
BRAND_AA1F_COUNTRY_06E4,2023-07-01,1.0881606
BRAND_AA1F_COUNTRY_06E4,2023-08-01,1.0821836
BRAND_AA1F_COUNTRY_06E4,2023-09-01,1.0852123
BRAND_AA1F_COUNTRY_06E4,2023-10-01,1.0808651
BRAND_AA1F_COUNTRY_06E4,2023-11-01,1.078756
BRAND_AA1F_COUNTRY_06E4,2023-12-01,1.0619402
BRAND_014B_COUNTRY_0309,2023-01-01,1.3595654
BRAND_014B_COUNTRY_0309,2023-02-01,1.3613483
BRAND_014B_COUNTRY_0309,2023-03-01,1.3809866
BRAND_014B_COUNTRY_0309,2023-04-01,1.3660858
BRAND_014B_COUNTRY_0309,2023-05-01,1.3641382
BRAND_014B_COUNTRY_0309,2023-06-01,1.3711789
BRAND_014B_COUNTRY_0309,2023-07-01,1.3521144
BRAND_014B_COUNTRY_0309,2023-08-01,1.347766
BRAND_014B_COUNTRY_0309,2023-09-01,1.3366252
BRAND_014B_COUNTRY_0309,2023-10-01,1.3823137
BRAND_014B_COUNTRY_0309,2023-11-01,1.3937206
BRAND_014B_COUNTRY_0309,2023-12-01,1.4895735
BRAND_FB57_COUNTRY_907E,2023-01-01,1.1320122
BRAND_FB57_COUNTRY_907E,2023-02-01,1.1317972
BRAND_FB57_COUNTRY_907E,2023-03-01,1.2116431
BRAND_FB57_COUNTRY_907E,2023-04-01,1.240842
BRAND_FB57_COUNTRY_907E,2023-05-01,1.2664448
BRAND_FB57_COUNTRY_907E,2023-06-01,1.3167138
BRAND_FB57_COUNTRY_907E,2023-07-01,1.3797815
BRAND_FB57_COUNTRY_907E,2023-08-01,1.3805869
BRAND_FB57_COUNTRY_907E,2023-09-01,1.3911482
BRAND_FB57_COUNTRY_907E,2023-10-01,1.413308
BRAND_FB57_COUNTRY_907E,2023-11-01,1.4122168
BRAND_FB57_COUNTRY_907E,2023-12-01,1.4743654
BRAND_056A_COUNTRY_0309,2023-01-01,1.2323042
BRAND_056A_COUNTRY_0309,2023-02-01,1.3031453
BRAND_056A_COUNTRY_0309,2023-03-01,1.435022
BRAND_056A_COUNTRY_0309,2023-04-01,1.4782561
BRAND_056A_COUNTRY_0309,2023-05-01,1.5222294
BRAND_056A_COUNTRY_0309,2023-06-01,1.5631623
BRAND_056A_COUNTRY_0309,2023-07-01,1.6369629
BRAND_056A_COUNTRY_0309,2023-08-01,1.6841412
BRAND_056A_COUNTRY_0309,2023-09-01,1.7178938
BRAND_056A_COUNTRY_0309,2023-10-01,1.7596531
BRAND_056A_COUNTRY_0309,2023-11-01,1.8028964
BRAND_056A_COUNTRY_0309,2023-12-01,1.8827982
BRAND_F649_COUNTRY_907E,2023-01-01,1.3659345
BRAND_F649_COUNTRY_907E,2023-02-01,1.360011
BRAND_F649_COUNTRY_907E,2023-03-01,1.4071591
BRAND_F649_COUNTRY_907E,2023-04-01,1.4145099
BRAND_F649_COUNTRY_907E,2023-05-01,1.4172482
BRAND_F649_COUNTRY_907E,2023-06-01,1.4847157
BRAND_F649_COUNTRY_907E,2023-07-01,1.509789
BRAND_F649_COUNTRY_907E,2023-08-01,1.4961302
BRAND_F649_COUNTRY_907E,2023-09-01,1.5265052
BRAND_F649_COUNTRY_907E,2023-10-01,1.5338333
BRAND_F649_COUNTRY_907E,2023-11-01,1.558399
BRAND_F649_COUNTRY_907E,2023-12-01,1.5862474
BRAND_CFD9_COUNTRY_AE54,2023-01-01,2.55709
BRAND_CFD9_COUNTRY_AE54,2023-02-01,2.1768875
BRAND_CFD9_COUNTRY_AE54,2023-03-01,2.303526
BRAND_CFD9_COUNTRY_AE54,2023-04-01,2.3542297
BRAND_CFD9_COUNTRY_AE54,2023-05-01,2.5353792
BRAND_CFD9_COUNTRY_AE54,2023-06-01,2.5750766
BRAND_CFD9_COUNTRY_AE54,2023-07-01,2.7250288
BRAND_CFD9_COUNTRY_AE54,2023-08-01,2.7196338
BRAND_CFD9_COUNTRY_AE54,2023-09-01,2.873692
BRAND_CFD9_COUNTRY_AE54,2023-10-01,2.7894118
BRAND_CFD9_COUNTRY_AE54,2023-11-01,2.8634012
BRAND_CFD9_COUNTRY_AE54,2023-12-01,2.8202014
BRAND_9259_COUNTRY_907E,2023-01-01,1.5121357
BRAND_9259_COUNTRY_907E,2023-02-01,1.5106453
BRAND_9259_COUNTRY_907E,2023-03-01,1.5648147
BRAND_9259_COUNTRY_907E,2023-04-01,1.5665234
BRAND_9259_COUNTRY_907E,2023-05-01,1.5697496
BRAND_9259_COUNTRY_907E,2023-06-01,1.6250919
BRAND_9259_COUNTRY_907E,2023-07-01,1.650782
BRAND_9259_COUNTRY_907E,2023-08-01,1.6391608
BRAND_9259_COUNTRY_907E,2023-09-01,1.6655672
BRAND_9259_COUNTRY_907E,2023-10-01,1.6949767
BRAND_9259_COUNTRY_907E,2023-11-01,1.7174648
BRAND_9259_COUNTRY_907E,2023-12-01,1.7656538
BRAND_B1E8_COUNTRY_AE54,2023-01-01,1.4476086
BRAND_B1E8_COUNTRY_AE54,2023-02-01,1.335681
BRAND_B1E8_COUNTRY_AE54,2023-03-01,1.4385504
BRAND_B1E8_COUNTRY_AE54,2023-04-01,1.4706
BRAND_B1E8_COUNTRY_AE54,2023-05-01,1.489034
BRAND_B1E8_COUNTRY_AE54,2023-06-01,1.5170342
BRAND_B1E8_COUNTRY_AE54,2023-07-01,1.5194083
BRAND_B1E8_COUNTRY_AE54,2023-08-01,1.5681877
BRAND_B1E8_COUNTRY_AE54,2023-09-01,1.7478623
BRAND_B1E8_COUNTRY_AE54,2023-10-01,1.6257634
BRAND_B1E8_COUNTRY_AE54,2023-11-01,1.6564635
BRAND_B1E8_COUNTRY_AE54,2023-12-01,1.6809417
BRAND_056A_COUNTRY_D8B0,2023-01-01,2.1473162
BRAND_056A_COUNTRY_D8B0,2023-02-01,2.1571593
BRAND_056A_COUNTRY_D8B0,2023-03-01,2.58534
BRAND_056A_COUNTRY_D8B0,2023-04-01,2.2983725
BRAND_056A_COUNTRY_D8B0,2023-05-01,2.3458288
BRAND_056A_COUNTRY_D8B0,2023-06-01,2.4074414
BRAND_056A_COUNTRY_D8B0,2023-07-01,2.5175896
BRAND_056A_COUNTRY_D8B0,2023-08-01,2.489627
BRAND_056A_COUNTRY_D8B0,2023-09-01,2.5375855
BRAND_056A_COUNTRY_D8B0,2023-10-01,2.6869006
BRAND_056A_COUNTRY_D8B0,2023-11-01,2.7768188
BRAND_056A_COUNTRY_D8B0,2023-12-01,2.8059545
BRAND_740F_COUNTRY_5180,2023-01-01,1.0784314
BRAND_740F_COUNTRY_5180,2023-02-01,1.0874163
BRAND_740F_COUNTRY_5180,2023-03-01,1.1039248
BRAND_740F_COUNTRY_5180,2023-04-01,1.1013432
BRAND_740F_COUNTRY_5180,2023-05-01,1.1076713
BRAND_740F_COUNTRY_5180,2023-06-01,1.1077617
BRAND_740F_COUNTRY_5180,2023-07-01,1.1075656
BRAND_740F_COUNTRY_5180,2023-08-01,1.1124082
BRAND_740F_COUNTRY_5180,2023-09-01,1.1158018
BRAND_740F_COUNTRY_5180,2023-10-01,1.1243199
BRAND_740F_COUNTRY_5180,2023-11-01,1.1290294
BRAND_740F_COUNTRY_5180,2023-12-01,1.1338079
BRAND_F649_COUNTRY_5180,2023-01-01,1.0597256
BRAND_F649_COUNTRY_5180,2023-02-01,1.0633942
BRAND_F649_COUNTRY_5180,2023-03-01,1.07387
BRAND_F649_COUNTRY_5180,2023-04-01,1.0733513
BRAND_F649_COUNTRY_5180,2023-05-01,1.0771184
BRAND_F649_COUNTRY_5180,2023-06-01,1.0814848
BRAND_F649_COUNTRY_5180,2023-07-01,1.0852488
BRAND_F649_COUNTRY_5180,2023-08-01,1.0871383
BRAND_F649_COUNTRY_5180,2023-09-01,1.0896072
BRAND_F649_COUNTRY_5180,2023-10-01,1.0952897
BRAND_F649_COUNTRY_5180,2023-11-01,1.096896
BRAND_F649_COUNTRY_5180,2023-12-01,1.0996201
BRAND_4888_COUNTRY_AE54,2023-01-01,1.1441023
BRAND_4888_COUNTRY_AE54,2023-02-01,1.0754083
BRAND_4888_COUNTRY_AE54,2023-03-01,1.1179535
BRAND_4888_COUNTRY_AE54,2023-04-01,1.1434265
BRAND_4888_COUNTRY_AE54,2023-05-01,1.1358929
BRAND_4888_COUNTRY_AE54,2023-06-01,1.1509837
BRAND_4888_COUNTRY_AE54,2023-07-01,1.1660281
BRAND_4888_COUNTRY_AE54,2023-08-01,1.1661803
BRAND_4888_COUNTRY_AE54,2023-09-01,1.2043052
BRAND_4888_COUNTRY_AE54,2023-10-01,1.1640065
BRAND_4888_COUNTRY_AE54,2023-11-01,1.181538
BRAND_4888_COUNTRY_AE54,2023-12-01,1.1898354
BRAND_E57A_COUNTRY_5180,2023-01-01,1.0764928
BRAND_E57A_COUNTRY_5180,2023-02-01,1.0854777
BRAND_E57A_COUNTRY_5180,2023-03-01,1.0989947
BRAND_E57A_COUNTRY_5180,2023-04-01,1.0964131
BRAND_E57A_COUNTRY_5180,2023-05-01,1.1027412
BRAND_E57A_COUNTRY_5180,2023-06-01,1.1028317
BRAND_E57A_COUNTRY_5180,2023-07-01,1.1018227
BRAND_E57A_COUNTRY_5180,2023-08-01,1.1035771
BRAND_E57A_COUNTRY_5180,2023-09-01,1.1069708
BRAND_E57A_COUNTRY_5180,2023-10-01,1.1154889
BRAND_E57A_COUNTRY_5180,2023-11-01,1.1155701
BRAND_E57A_COUNTRY_5180,2023-12-01,1.1175983
BRAND_9259_COUNTRY_5180,2023-01-01,1.0935737
BRAND_9259_COUNTRY_5180,2023-02-01,1.093339
BRAND_9259_COUNTRY_5180,2023-03-01,1.1088609
BRAND_9259_COUNTRY_5180,2023-04-01,1.1070061
BRAND_9259_COUNTRY_5180,2023-05-01,1.1111249
BRAND_9259_COUNTRY_5180,2023-06-01,1.1146
BRAND_9259_COUNTRY_5180,2023-07-01,1.1209246
BRAND_9259_COUNTRY_5180,2023-08-01,1.1222421
BRAND_9259_COUNTRY_5180,2023-09-01,1.1242484
BRAND_9259_COUNTRY_5180,2023-10-01,1.1302595
BRAND_9259_COUNTRY_5180,2023-11-01,1.1329596
BRAND_9259_COUNTRY_5180,2023-12-01,1.1353393
BRAND_1E6F_COUNTRY_AE54,2023-01-01,1.0913384
BRAND_1E6F_COUNTRY_AE54,2023-02-01,1.040367
BRAND_1E6F_COUNTRY_AE54,2023-03-01,1.0661945
BRAND_1E6F_COUNTRY_AE54,2023-04-01,1.0603105
BRAND_1E6F_COUNTRY_AE54,2023-05-01,1.0565134
BRAND_1E6F_COUNTRY_AE54,2023-06-01,1.060591
BRAND_1E6F_COUNTRY_AE54,2023-07-01,1.0628046
BRAND_1E6F_COUNTRY_AE54,2023-08-01,1.057698
BRAND_1E6F_COUNTRY_AE54,2023-09-01,1.0776135
BRAND_1E6F_COUNTRY_AE54,2023-10-01,1.0586221
BRAND_1E6F_COUNTRY_AE54,2023-11-01,1.0761842
BRAND_1E6F_COUNTRY_AE54,2023-12-01,1.0753772
BRAND_014B_COUNTRY_6C16,2023-01-01,1.1613727
BRAND_014B_COUNTRY_6C16,2023-02-01,1.1598264
BRAND_014B_COUNTRY_6C16,2023-03-01,1.1706951
BRAND_014B_COUNTRY_6C16,2023-04-01,1.1658455
BRAND_014B_COUNTRY_6C16,2023-05-01,1.1668516
BRAND_014B_COUNTRY_6C16,2023-06-01,1.1706561
BRAND_014B_COUNTRY_6C16,2023-07-01,1.1755649
BRAND_014B_COUNTRY_6C16,2023-08-01,1.1704956
BRAND_014B_COUNTRY_6C16,2023-09-01,1.1704956
BRAND_014B_COUNTRY_6C16,2023-10-01,1.1746956
BRAND_014B_COUNTRY_6C16,2023-11-01,1.1766189
BRAND_014B_COUNTRY_6C16,2023-12-01,1.1792074
BRAND_D72F_COUNTRY_C89B,2023-01-01,1.007317
BRAND_D72F_COUNTRY_C89B,2023-02-01,0.99649554
BRAND_D72F_COUNTRY_C89B,2023-03-01,1.0290576
BRAND_D72F_COUNTRY_C89B,2023-04-01,1.0245898
BRAND_D72F_COUNTRY_C89B,2023-05-01,1.0303279
BRAND_D72F_COUNTRY_C89B,2023-06-01,1.0336072
BRAND_D72F_COUNTRY_C89B,2023-07-01,1.0446879
BRAND_D72F_COUNTRY_C89B,2023-08-01,1.0448134
BRAND_D72F_COUNTRY_C89B,2023-09-01,1.0438411
BRAND_D72F_COUNTRY_C89B,2023-10-01,1.0503771
BRAND_D72F_COUNTRY_C89B,2023-11-01,1.0576745
BRAND_D72F_COUNTRY_C89B,2023-12-01,1.0622382
BRAND_9259_COUNTRY_89F9,2023-01-01,1.302429
BRAND_9259_COUNTRY_89F9,2023-02-01,1.3179991
BRAND_9259_COUNTRY_89F9,2023-03-01,1.4031286
BRAND_9259_COUNTRY_89F9,2023-04-01,1.3598058
BRAND_9259_COUNTRY_89F9,2023-05-01,1.3662037
BRAND_9259_COUNTRY_89F9,2023-06-01,1.3900387
BRAND_9259_COUNTRY_89F9,2023-07-01,1.4570063
BRAND_9259_COUNTRY_89F9,2023-08-01,1.4521403
BRAND_9259_COUNTRY_89F9,2023-09-01,1.5089834
BRAND_9259_COUNTRY_89F9,2023-10-01,1.5430536
BRAND_9259_COUNTRY_89F9,2023-11-01,1.5500875
BRAND_9259_COUNTRY_89F9,2023-12-01,1.5759438
BRAND_740F_COUNTRY_88A3,2023-01-01,1.0608217
BRAND_740F_COUNTRY_88A3,2023-02-01,1.0622058
BRAND_740F_COUNTRY_88A3,2023-03-01,1.0746722
BRAND_740F_COUNTRY_88A3,2023-04-01,1.0742241
BRAND_740F_COUNTRY_88A3,2023-05-01,1.0742803
BRAND_740F_COUNTRY_88A3,2023-06-01,1.0742226
BRAND_740F_COUNTRY_88A3,2023-07-01,1.072403
BRAND_740F_COUNTRY_88A3,2023-08-01,1.0701556
BRAND_740F_COUNTRY_88A3,2023-09-01,1.0732054
BRAND_740F_COUNTRY_88A3,2023-10-01,1.0770133
BRAND_740F_COUNTRY_88A3,2023-11-01,1.078353
BRAND_740F_COUNTRY_88A3,2023-12-01,1.0792748
BRAND_C3A1_COUNTRY_5180,2023-01-01,0.99836016
BRAND_C3A1_COUNTRY_5180,2023-02-01,0.9996842
BRAND_C3A1_COUNTRY_5180,2023-03-01,1.0042278
BRAND_C3A1_COUNTRY_5180,2023-04-01,1.0066947
BRAND_C3A1_COUNTRY_5180,2023-05-01,1.0079306
BRAND_C3A1_COUNTRY_5180,2023-06-01,1.008974
BRAND_C3A1_COUNTRY_5180,2023-07-01,1.0076176
BRAND_C3A1_COUNTRY_5180,2023-08-01,1.0074701
BRAND_C3A1_COUNTRY_5180,2023-09-01,1.010005
BRAND_C3A1_COUNTRY_5180,2023-10-01,1.012849
BRAND_C3A1_COUNTRY_5180,2023-11-01,1.0138212
BRAND_C3A1_COUNTRY_5180,2023-12-01,1.0153149
BRAND_C352_COUNTRY_C8F4,2023-01-01,1.0873909
BRAND_C352_COUNTRY_C8F4,2023-02-01,1.0842782
BRAND_C352_COUNTRY_C8F4,2023-03-01,1.1218483
BRAND_C352_COUNTRY_C8F4,2023-04-01,1.1087888
BRAND_C352_COUNTRY_C8F4,2023-05-01,1.1148508
BRAND_C352_COUNTRY_C8F4,2023-06-01,1.1356615
BRAND_C352_COUNTRY_C8F4,2023-07-01,1.1521146
BRAND_C352_COUNTRY_C8F4,2023-08-01,1.135211
BRAND_C352_COUNTRY_C8F4,2023-09-01,1.1465635
BRAND_C352_COUNTRY_C8F4,2023-10-01,1.1627506
BRAND_C352_COUNTRY_C8F4,2023-11-01,1.1631323
BRAND_C352_COUNTRY_C8F4,2023-12-01,1.166542
BRAND_A5D5_COUNTRY_C89B,2023-01-01,1.0367326
BRAND_A5D5_COUNTRY_C89B,2023-02-01,1.0272428
BRAND_A5D5_COUNTRY_C89B,2023-03-01,1.0584894
BRAND_A5D5_COUNTRY_C89B,2023-04-01,1.0610248
BRAND_A5D5_COUNTRY_C89B,2023-05-01,1.0586607
BRAND_A5D5_COUNTRY_C89B,2023-06-01,1.0615557
BRAND_A5D5_COUNTRY_C89B,2023-07-01,1.067869
BRAND_A5D5_COUNTRY_C89B,2023-08-01,1.06772
BRAND_A5D5_COUNTRY_C89B,2023-09-01,1.0656561
BRAND_A5D5_COUNTRY_C89B,2023-10-01,1.081145
BRAND_A5D5_COUNTRY_C89B,2023-11-01,1.0774666
BRAND_A5D5_COUNTRY_C89B,2023-12-01,1.0783057
BRAND_248D_COUNTRY_EA71,2023-01-01,1.0763826
BRAND_248D_COUNTRY_EA71,2023-02-01,1.0661701
BRAND_248D_COUNTRY_EA71,2023-03-01,1.1182971
BRAND_248D_COUNTRY_EA71,2023-04-01,1.0914227
BRAND_248D_COUNTRY_EA71,2023-05-01,1.0999649
BRAND_248D_COUNTRY_EA71,2023-06-01,1.1109715
BRAND_248D_COUNTRY_EA71,2023-07-01,1.1099194
BRAND_248D_COUNTRY_EA71,2023-08-01,1.1062412
BRAND_248D_COUNTRY_EA71,2023-09-01,1.1018904
BRAND_248D_COUNTRY_EA71,2023-10-01,1.1397104
BRAND_248D_COUNTRY_EA71,2023-11-01,1.1506802
BRAND_248D_COUNTRY_EA71,2023-12-01,1.1671516
BRAND_BBE0_COUNTRY_C89B,2023-01-01,0.9961951
BRAND_BBE0_COUNTRY_C89B,2023-02-01,0.9906159
BRAND_BBE0_COUNTRY_C89B,2023-03-01,1.0059067
BRAND_BBE0_COUNTRY_C89B,2023-04-01,1.0026785
BRAND_BBE0_COUNTRY_C89B,2023-05-01,1.0057753
BRAND_BBE0_COUNTRY_C89B,2023-06-01,1.0073814
BRAND_BBE0_COUNTRY_C89B,2023-07-01,1.0160683
BRAND_BBE0_COUNTRY_C89B,2023-08-01,1.0214901
BRAND_BBE0_COUNTRY_C89B,2023-09-01,1.0220692
BRAND_BBE0_COUNTRY_C89B,2023-10-01,1.0241452
BRAND_BBE0_COUNTRY_C89B,2023-11-01,1.0243222
BRAND_BBE0_COUNTRY_C89B,2023-12-01,1.0288891
BRAND_599D_COUNTRY_C51E,2023-01-01,1.038824
BRAND_599D_COUNTRY_C51E,2023-02-01,1.0395015
BRAND_599D_COUNTRY_C51E,2023-03-01,1.0602933
BRAND_599D_COUNTRY_C51E,2023-04-01,1.0606092
BRAND_599D_COUNTRY_C51E,2023-05-01,1.0660627
BRAND_599D_COUNTRY_C51E,2023-06-01,1.0886238
BRAND_599D_COUNTRY_C51E,2023-07-01,1.0800217
BRAND_599D_COUNTRY_C51E,2023-08-01,1.0800043
BRAND_599D_COUNTRY_C51E,2023-09-01,1.0826368
BRAND_599D_COUNTRY_C51E,2023-10-01,1.0886483
BRAND_599D_COUNTRY_C51E,2023-11-01,1.0909073
BRAND_599D_COUNTRY_C51E,2023-12-01,1.0928717
BRAND_A5D5_COUNTRY_5FEB,2023-01-01,1.1120832
BRAND_A5D5_COUNTRY_5FEB,2023-02-01,1.1055729
BRAND_A5D5_COUNTRY_5FEB,2023-03-01,1.1394514
BRAND_A5D5_COUNTRY_5FEB,2023-04-01,1.1415828
BRAND_A5D5_COUNTRY_5FEB,2023-05-01,1.1432451
BRAND_A5D5_COUNTRY_5FEB,2023-06-01,1.1481395
